"","word","freq"
"방해","방해",25
"벌금","벌금",25
"삼성","삼성",25
"심각","심각",25
"업무","업무",25
"업체","업체",25
"운동","운동",25
"이야기","이야기",25
"조속","조속",25
"진영리","진영리",25
"현수막","현수막",25
"간판","간판",24
"골대","골대",24
"골목","골목",24
"공장","공장",24
"구산동","구산동",24
"라인","라인",24
"맞은편","맞은편",24
"보행","보행",24
"수가","수가",24
"자전거","자전거",24
"개인","개인",23
"경찰","경찰",23
"농구","농구",23
"부산","부산",23
"시설물","시설물",23
"신호등","신호등",23
"요구","요구",23
"인근","인근",23
"인지","인지",23
"정문","정문",23
"주차단속","주차단속",23
"출근","출근",23
"금요일","금요일",22
"마을","마을",22
"방치","방치",22
"센터","센터",22
"시정","시정",22
"신설","신설",22
"일반","일반",22
"좋겠","좋겠",22
"중앙선","중앙선",22
"창문","창문",22
"처분","처분",22
"표지판","표지판",22
"회사","회사",22
"훼손","훼손",22
"누수","누수",21
"당연","당연",21
"방법","방법",21
"여성","여성",21
"일반차량","일반차량",21
"조사","조사",21
"경전철","경전철",20
"도저","도저",20
"동네","동네",20
"동상","동상",20
"만원","만원",20
"물건","물건",20
"반사경","반사경",20
"밤에","밤에",20
"산책","산책",20
"수리","수리",20
"이후","이후",20
"전용","전용",20
"학교","학교",20
"확보","확보",20
"근절","근절",19
"당직자","당직자",19
"덤프트럭","덤프트럭",19
"번호","번호",19
"변경","변경",19
"부착","부착",19
"비가","비가",19
"소리","소리",19
"일어","일어",19
"입주","입주",19
"파일","파일",19
"게수작","게수작",18
"대답","대답",18
"도서관","도서관",18
"보시","보시",18
"부족","부족",18
"악취","악취",18
"어제","어제",18
"유모차","유모차",18
"이사","이사",18
"저번","저번",18
"정상","정상",18
"주택가","주택가",18
"진입","진입",18
"참고","참고",18
"하천","하천",18
"해반천","해반천",18
"걱정","걱정",17
"결과","결과",17
"그곳","그곳",17
"기분","기분",17
"농협","농협",17
"밤샘","밤샘",17
"시행","시행",17
"식당","식당",17
"위협","위협",17
"자동차","자동차",17
"처벌","처벌",17
"특정","특정",17
"평소","평소",17
"계획","계획",16
"다리","다리",16
"대로","대로",16
"받았","받았",16
"부동산","부동산",16
"분명","분명",16
"삼방동","삼방동",16
"상차","상차",16
"시경","시경",16
"안하","안하",16
"요가","요가",16
"작년","작년",16
"장소","장소",16
"청소","청소",16
"촬영","촬영",16
"택시","택시",16
"토요일","토요일",16
"팔판마","팔판마",16
"하기","하기",16
"하자","하자",16
"가정","가정",15
"고의","고의",15
"공공","공공",15
"과속","과속",15
"관동동","관동동",15
"교체","교체",15
"구간","구간",15
"규정","규정",15
"냄새","냄새",15
"버젓","버젓",15
"벌레","벌레",15
"법규","법규",15
"상담","상담",15
"잘못","잘못",15
"주거","주거",15
"주의","주의",15
"중흥","중흥",15
"진출","진출",15
"질의","질의",15
"추가","추가",15
"측정","측정",15
"행위","행위",15
"가족","가족",14
"건강","건강",14
"근무","근무",14
"길이","길이",14
"날씨","날씨",14
"남의","남의",14
"대로변","대로변",14
"대부분","대부분",14
"무실","무실",14
"보상","보상",14
"삼정","삼정",14
"상식","상식",14
"소유자","소유자",14
"스피닝","스피닝",14
"실제","실제",14
"안전사고","안전사고",14
"약속","약속",14
"은행","은행",14
"일반인","일반인",14
"차고","차고",14
"총무과","총무과",14
"탑마트","탑마트",14
"홈플러스","홈플러스",14
"확실","확실",14
"횡단","횡단",14
"후문","후문",14
"ic","ic",13
"건널목","건널목",13
"건축물","건축물",13
"광고물","광고물",13
"교통사고","교통사고",13
"길을","길을",13
"내고","내고",13
"답답","답답",13
"대기","대기",13
"동영상","동영상",13
"되어있","되어있",13
"랍니","랍니",13
"마다","마다",13
"마트","마트",13
"먼지","먼지",13
"방향지시등","방향지시등",13
"배차","배차",13
"버스기사","버스기사",13
"번호판","번호판",13
"범죄","범죄",13
"상습","상습",13
"신호위반","신호위반",13
"안내","안내",13
"엄중","엄중",13
"엄청","엄청",13
"오렌지","오렌지",13
"위험성","위험성",13
"이로","이로",13
"저도","저도",13
"전체","전체",13
"정류소","정류소",13
"정리","정리",13
"주소","주소",13
"주행","주행",13
"중앙","중앙",13
"창원","창원",13
"처럼","처럼",13
"출입","출입",13
"출퇴근","출퇴근",13
"침범","침범",13
"판매","판매",13
