"","word","freq"
"저렇게주차","저렇게주차",1
"적절","적절",1
"전일","전일",1
"전쟁터","전쟁터",1
"전화","전화",1
"점검","점검",1
"정문","정문",1
"정차","정차",1
"제발단속좀해","제발단속좀해",1
"제법","제법",1
"젤미부영","젤미부영",1
"져분","져분",1
"져있","져있",1
"좌회전","좌회전",1
"주어","주어",1
"주위건물","주위건물",1
"주자","주자",1
"주지","주지",1
"주차되어있","주차되어있",1
"주차장들어","주차장들어",1
"주차하는","주차하는",1
"주차하는데","주차하는데",1
"주차하는지","주차하는지",1
"주차해놓","주차해놓",1
"중앙하이츠","중앙하이츠",1
"직진","직진",1
"진입차량","진입차량",1
"진행","진행",1
"진행방향","진행방향",1
"찍으라해","찍으라해",1
"차두대","차두대",1
"차량두대","차량두대",1
"차아파트","차아파트",1
"창원","창원",1
"처벌","처벌",1
"처분","처분",1
"청소및","청소및",1
"초등교","초등교",1
"초입","초입",1
"촬영","촬영",1
"추가","추가",1
"카센타","카센타",1
"캠리","캠리",1
"코아상","코아상",1
"코아상가부변","코아상가부변",1
"토요일","토요일",1
"퇴근","퇴근",1
"판이","판이",1
"평소","평소",1
"평일","평일",1
"표식","표식",1
"풀에버","풀에버",1
"핑계","핑계",1
"하고있","하고있",1
"하는거","하는거",1
"학교","학교",1
"함니","함니",1
"합법","합법",1
"해결","해결",1
"해물","해물",1
"허가","허가",1
"화물차","화물차",1
"확실","확실",1
"후문","후문",1
"휠체어","휠체어",1
