"","word","freq"
"명진파크뷰내주","명진파크뷰내주",1
"못잡","못잡",1
"못지","못지",1
"뭐가됩니까","뭐가됩니까",1
"미관상","미관상",1
"바퀴","바퀴",1
"밖에없","밖에없",1
"밤샘","밤샘",1
"방치","방치",1
"방향","방향",1
"배수","배수",1
"버젖히","버젖히",1
"벌금","벌금",1
"벤츠","벤츠",1
"보기","보기",1
"보도","보도",1
"보행자","보행자",1
"봄내앞","봄내앞",1
"부곡","부곡",1
"부과","부과",1
"부시","부시",1
"부영이","부영이",1
"불가","불가",1
"불량","불량",1
"불법노점상이있","불법노점상이있",1
"불법주정차를하","불법주정차를하",1
"불법주정차하","불법주정차하",1
"브레이크","브레이크",1
"비만","비만",1
"비젼","비젼",1
"산더미","산더미",1
"산타페","산타페",1
"삼진민미","삼진민미",1
"상스풀법주차","상스풀법주차",1
"상습","상습",1
"상식","상식",1
"상인","상인",1
"새벽","새벽",1
"석봉마","석봉마",1
"석봉부영","석봉부영",1
"세금","세금",1
"센텀사우","센텀사우",1
"소방차","소방차",1
"수고","수고",1
"수고들하","수고들하",1
"수정","수정",1
"스쿨버스","스쿨버스",1
"승격","승격",1
"승용차","승용차",1
"시가","시가",1
"시반","시반",1
"시선","시선",1
"시설물","시설물",1
"시야","시야",1
"시작","시작",1
"신설","신설",1
"신호동길","신호동길",1
"아곳","아곳",1
"아닌곳","아닌곳",1
"아무것","아무것",1
"아얘막","아얘막",1
"아울렛근처","아울렛근처",1
"아카데미","아카데미",1
"악취및","악취및",1
"안들어오","안들어오",1
"안생겼으","안생겼으",1
"안할려","안할려",1
"알고싶","알고싶",1
"알고있","알고있",1
"알맞은조취","알맞은조취",1
"애인","애인",1
"양쪽","양쪽",1
"어느분","어느분",1
"어느분이진짜","어느분이진짜",1
"어제","어제",1
"언젠데","언젠데",1
"엄벌","엄벌",1
"엄청","엄청",1
"에누리","에누리",1
"여있","여있",1
"영업","영업",1
"영업을하","영업을하",1
"오염","오염",1
"오전","오전",1
"온건","온건",1
"온통","온통",1
"왠만하","왠만하",1
"외식하러가는데","외식하러가는데",1
"용량","용량",1
"운동기구","운동기구",1
"월산마","월산마",1
"월산마을주공","월산마을주공",1
"월산부영","월산부영",1
"월산부영아파트","월산부영아파트",1
"월산중학교","월산중학교",1
"위생상","위생상",1
"유모차","유모차",1
"유성","유성",1
"유턴","유턴",1
"유턴해","유턴해",1
"율하ic","율하ic",1
"율하주공","율하주공",1
"율현마을주공","율현마을주공",1
"은못했","은못했",1
"음푹패","음푹패",1
"음푹패어진곳","음푹패어진곳",1
"의무","의무",1
"의자및","의자및",1
"의지","의지",1
"이편한세상","이편한세상",1
"인식표","인식표",1
"일광","일광",1
"일년","일년",1
"일오후","일오후",1
"있내","있내",1
"있는곳","있는곳",1
"자전거","자전거",1
"자하주","자하주",1
"장유쌍용예","장유쌍용예",1
"장유주공","장유주공",1
"저녘","저녘",1
"적발","적발",1
"적재","적재",1
"점유","점유",1
"접지","접지",1
"정면","정면",1
"조속","조속",1
"조절","조절",1
"조취","조취",1
"조회","조회",1
"좌회전","좌회전",1
"주공","주공",1
"주소","주소",1
"주소야돼","주소야돼",1
"주었르","주었르",1
"주정차","주정차",1
"주정차위반","주정차위반",1
"주차위반","주차위반",1
"주차하는차량","주차하는차량",1
"중요","중요",1
"즉각","즉각",1
"지구","지구",1
"지난","지난",1
"지속","지속",1
"지점","지점",1
"직각","직각",1
"진의","진의",1
"진짜","진짜",1
"찍은거","찍은거",1
"찜질","찜질",1
"차고","차고",1
"차랴믈","차랴믈",1
"차량번호","차량번호",1
"차번호","차번호",1
"차사","차사",1
"차선","차선",1
"차선한줄","차선한줄",1
"참여","참여",1
"처분","처분",1
"철거","철거",1
"촬영","촬영",1
"추차선내","추차선내",1
"출근","출근",1
"출시","출시",1
"치밀","치밀",1
"코너","코너",1
"코아상","코아상",1
"크고작","크고작",1
"큰나무","큰나무",1
"큰도","큰도",1
"터널","터널",1
"터널가는쪽","터널가는쪽",1
"통로","통로",1
"특정","특정",1
"파리바게뜨","파리바게뜨",1
"파크뷰","파크뷰",1
"폭포수","폭포수",1
"표시판","표시판",1
"표식","표식",1
"표지판으","표지판으",1
"풀에버아파트","풀에버아파트",1
"핑계","핑계",1
"하고있","하고있",1
"하루","하루",1
"학교","학교",1
"학생과","학생과",1
"한걸","한걸",1
"한상태","한상태",1
"해결","해결",1
"해악","해악",1
"행단보도","행단보도",1
"행복","행복",1
"행위","행위",1
"확보","확보",1
"후보자","후보자",1
"훼손","훼손",1
"흙무","흙무",1
