"","word","freq"
"불법주정차","불법주정차",35
"불편","불편",27
"버스","버스",25
"외동","외동",20
"주차","주차",20
"장애인","장애인",15
"부과","부과",11
"차량","차량",11
"아파트","아파트",10
"기사","기사",9
"전화","전화",9
"노선","노선",8
"변경","변경",8
"카드","카드",8
"부산","부산",7
"입주자","입주자",7
"주차장","주차장",7
"차선","차선",7
"가입","가입",6
"개선","개선",6
"거부감","거부감",6
"경찰","경찰",6
"규정","규정",6
"상가","상가",6
"인증","인증",6
"폐선","폐선",6
"후불","후불",6
"결과","결과",5
"과정","과정",5
"도로","도로",5
"법률","법률",5
"알고싶","알고싶",5
"조치","조치",5
"좌회전","좌회전",5
"진행","진행",5
"타이어","타이어",5
"한국","한국",5
"kt","kt",4
"가설","가설",4
"공동주택","공동주택",4
"공익","공익",4
"과반수","과반수",4
"교통카드","교통카드",4
"규모","규모",4
"근처","근처",4
"내외","내외",4
"대상","대상",4
"대학생","대학생",4
"도로명","도로명",4
"세대","세대",4
"소리","소리",4
"신청","신청",4
"오렌지","오렌지",4
"용이","용이",4
"위반","위반",4
"율하","율하",4
"일반","일반",4
"입력","입력",4
"전봇대","전봇대",4
"차아파트","차아파트",4
"콜택시","콜택시",4
"투표","투표",4
"평수","평수",4
"포상금","포상금",4
"학교","학교",4
"횡단보도","횡단보도",4
"건물","건물",3
"건축물","건축물",3
"교차로","교차로",3
"교체","교체",3
"금액","금액",3
"기존","기존",3
"누구","누구",3
"매월","매월",3
"문서","문서",3
"방문","방문",3
"번길","번길",3
"번째","번째",3
"비례","비례",3
"사고","사고",3
"설치","설치",3
"승강기","승강기",3
"승객","승객",3
"신용정보","신용정보",3
"억울","억울",3
"업체","업체",3
"운전","운전",3
"이진캐스빌","이진캐스빌",3
"저도","저도",3
"절차","절차",3
"주소","주소",3
"주차관리","주차관리",3
"주차대수","주차대수",3
"중앙병원","중앙병원",3
"처분","처분",3
"철거","철거",3
"풀에버","풀에버",3
"하주","하주",3
"협의","협의",3
"확실","확실",3
"가구","가구",2
"각이","각이",2
"거래","거래",2
"건강","건강",2
"경유","경유",2
"경전철","경전철",2
"계약","계약",2
"고가","고가",2
"공사","공사",2
"공인","공인",2
"과태료","과태료",2
"관리","관리",2
"관리소장","관리소장",2
"교통","교통",2
"구두","구두",2
"구류","구류",2
"국토","국토",2
"권한","권한",2
"기능","기능",2
"길고","길고",2
"남녀노소","남녀노소",2
"농구","농구",2
"다행","다행",2
"단속","단속",2
"대가리","대가리",2
"대신","대신",2
"도시","도시",2
"독자적","독자적",2
"동일","동일",2
"듣고싶","듣고싶",2
"명쾌","명쾌",2
"모르겠","모르겠",2
"문화재보호","문화재보호",2
"미안","미안",2
"바쁘시겠","바쁘시겠",2
"방향","방향",2
"배짱","배짱",2
"번호","번호",2
"법규","법규",2
"보도","보도",2
"보상","보상",2
"보수","보수",2
"보수계","보수계",2
"보험회사","보험회사",2
"본래","본래",2
"부산시","부산시",2
"부산지하철","부산지하철",2
"부정","부정",2
"부품","부품",2
"불량식품","불량식품",2
"불법주정차및","불법주정차및",2
"불철주야","불철주야",2
"서가","서가",2
"선거구","선거구",2
"소식","소식",2
"소외","소외",2
"소재지","소재지",2
"수족관","수족관",2
"시내","시내",2
"시내버스","시내버스",2
"식점","식점",2
"식품위생법","식품위생법",2
"신분","신분",2
"신용","신용",2
"실제","실제",2
"쓰레기","쓰레기",2
"안전","안전",2
"안해놨네요","안해놨네요",2
"어방","어방",2
"업무","업무",2
"여행","여행",2
"오셔","오셔",2
"외지","외지",2
"욕설","욕설",2
"용불","용불",2
"우암","우암",2
"원룸","원룸",2
"원산지","원산지",2
"유독","유독",2
"유선선","유선선",2
"은행","은행",2
"음식","음식",2
"이거","이거",2
"이득","이득",2
"인도및","인도및",2
"인식","인식",2
"인증서","인증서",2
"일방통행","일방통행",2
"일주일","일주일",2
"있겠","있겠",2
"자회","자회",2
"장기수","장기수",2
"장유","장유",2
"장충금","장충금",2
"적었습니","적었습니",2
"전선","전선",2
"점유","점유",2
"점포","점포",2
"정보","정보",2
"종종발생합니","종종발생합니",2
"종합","종합",2
"죄송","죄송",2
"주공아파트","주공아파트",2
