"","word","freq"
"불법주정차","불법주정차",89
"삼계동","삼계동",52
"장애인","장애인",39
"주차","주차",32
"차량","차량",27
"설치","설치",25
"삼계","삼계",23
"도로","도로",18
"부영","부영",18
"불법","불법",17
"아파트","아파트",17
"전화","전화",15
"단속","단속",14
"조치","조치",13
"공사","공사",12
"주차장","주차장",11
"벌금","벌금",10
"화물자동차","화물자동차",10
"건물","건물",9
"해결","해결",9
"보도","보도",8
"옥탑방","옥탑방",8
"위반","위반",8
"저도","저도",8
"통행","통행",8
"파크","파크",8
"분성","분성",7
"샛길","샛길",7
"입구","입구",7
"질의","질의",7
"차선","차선",7
"학생","학생",7
"기간","기간",6
"누구","누구",6
"레일","레일",6
"시설","시설",6
"신호","신호",6
"이사","이사",6
"차주","차주",6
"화정","화정",6
"라인","라인",5
"세입자","세입자",5
"속국","속국",5
"속도","속도",5
"일반","일반",5
"주인","주인",5
"주정차","주정차",5
"진입","진입",5
"진행","진행",5
"푸르지","푸르지",5
"가정집","가정집",4
"간판","간판",4
"개발제한구역","개발제한구역",4
"거주","거주",4
"견인","견인",4
"고가","고가",4
"관계","관계",4
"관리","관리",4
"내고","내고",4
"내면","내면",4
"놀이시설","놀이시설",4
"당연","당연",4
"몇일안키","몇일안키",4
"목격","목격",4
"무단","무단",4
"반복","반복",4
"번길","번길",4
"법대","법대",4
"서류","서류",4
"시행","시행",4
"시행령","시행령",4
"양쪽","양쪽",4
"영업","영업",4
"왜있는거","왜있는거",4
"위험","위험",4
"유턴","유턴",4
"인지","인지",4
"있는거","있는거",4
"전용","전용",4
"정차","정차",4
"주말","주말",4
"주소","주소",4
"중앙","중앙",4
"차아파트","차아파트",4
"철거","철거",4
"카메라","카메라",4
"컴퓨터","컴퓨터",4
"피해","피해",4
"하주","하주",4
"학교","학교",4
"현장","현장",4
"usb","usb",3
"가야대역","가야대역",3
"건축물","건축물",3
"결과","결과",3
"결정","결정",3
"관리사무소","관리사무소",3
"굴다리","굴다리",3
"규정","규정",3
"그대","그대",3
"다행","다행",3
"답답","답답",3
"대우이안아파트","대우이안아파트",3
"대우푸르지","대우푸르지",3
"뒷쪽","뒷쪽",3
"마다","마다",3
"만원","만원",3
"면적","면적",3
"밤에","밤에",3
"보행자","보행자",3
"부분","부분",3
"불편","불편",3
"수가","수가",3
"시정","시정",3
"아침","아침",3
"알기론","알기론",3
"여자","여자",3
"운전","운전",3
"원상","원상",3
"이부","이부",3
"인도","인도",3
"장치","장치",3
"저녁","저녁",3
"절대","절대",3
"정확","정확",3
"조속","조속",3
"주차단속","주차단속",3
"증축","증축",3
"추가","추가",3
"키보드","키보드",3
"표지판","표지판",3
"허가","허가",3
"확장","확장",3
"휴게소","휴게소",3
"led","led",2
"가게","가게",2
"가족","가족",2
"각했는데","각했는데",2
"갈곳이없다","갈곳이없다",2
"감리","감리",2
"강력","강력",2
"강제","강제",2
"같은건","같은건",2
"개가","개가",2
"개간","개간",2
"거나","거나",2
"건축법","건축법",2
"게시","게시",2
"경전철","경전철",2
"경험을했","경험을했",2
"계속","계속",2
"골목","골목",2
"공항","공항",2
"과정","과정",2
"관대","관대",2
"관리사","관리사",2
"광고성","광고성",2
"구역","구역",2
"근데","근데",2
"근절","근절",2
"근처","근처",2
"기관","기관",2
"기본","기본",2
"나면","나면",2
"냅뒀어야","냅뒀어야",2
"높은곳","높은곳",2
"눈가","눈가",2
"눈치","눈치",2
"달했","달했",2
"대가","대가",2
"대로","대로",2
"대형","대형",2
"대형차","대형차",2
"더운신데","더운신데",2
"도시계획시설","도시계획시설",2
"도청","도청",2
"돌출","돌출",2
"동원로얄듀크","동원로얄듀크",2
"되있는데","되있는데",2
"등산로","등산로",2
"등하교","등하교",2
"뚜렷","뚜렷",2
"뜯어냈","뜯어냈",2
"라고들","라고들",2
"로축협","로축협",2
"많이생겼으","많이생겼으",2
"매진","매진",2
"맥도날드","맥도날드",2
"먼저글","먼저글",2
"먼지","먼지",2
"몇년쨰","몇년쨰",2
"모르겠습니","모르겠습니",2
"무수","무수",2
"무조건","무조건",2
"문도","문도",2
"뭐같","뭐같",2
"미관상","미관상",2
"밤새","밤새",2
"밤샘","밤샘",2
"방면","방면",2
"방치","방치",2
"방해","방해",2
"방향","방향",2
"버스","버스",2
"버스정류장","버스정류장",2
"버젖","버젖",2
"번째","번째",2
"벌금내야한다","벌금내야한다",2
"벌금낸다","벌금낸다",2
"벌금을내","벌금을내",2
"범위","범위",2
"베란다","베란다",2
"별루","별루",2
"보증금","보증금",2
"복지","복지",2
"부대","부대",2
"부어","부어",2
"분명","분명",2
"분성마을푸르지","분성마을푸르지",2
"불법건축물","불법건축물",2
"불법인거","불법인거",2
"불법인줄아는데","불법인줄아는데",2
"불키","불키",2
"빌딩","빌딩",2
"상관","상관",2
"상담","상담",2
"상부기관","상부기관",2
"상태","상태",2
"새벽","새벽",2
"설계상","설계상",2
"세금","세금",2
"소극적","소극적",2
"수고","수고",2
"수시","수시",2
"수풀","수풀",2
"수풀이","수풀이",2
"시대","시대",2
"시야","시야",2
"실사","실사",2
"아닌걸","아닌걸",2
