"","word","freq"
"불법주정차","불법주정차",891
"장애인","장애인",304
"주차","주차",266
"차량","차량",240
"도로","도로",208
"아파트","아파트",140
"삼문","삼문",123
"인도","인도",123
"조치","조치",117
"주차장","주차장",107
"불법","불법",99
"설치","설치",96
"공사","공사",94
"위반","위반",94
"단속","단속",93
"위험","위험",93
"부과","부과",91
"상설할인마트옆","상설할인마트옆",84
"과태료","과태료",76
"불편","불편",74
"적어","적어",71
"양이","양이",66
"신호","신호",63
"능동","능동",62
"버스","버스",61
"쓰레기","쓰레기",60
"수술","수술",59
"안전","안전",59
"장유","장유",55
"진영읍","진영읍",54
"진영","진영",53
"부원","부원",50
"삼계","삼계",50
"횡단보도","횡단보도",49
"좌회전","좌회전",48
"진행","진행",48
"거리","거리",47
"통행","통행",46
"봉황","봉황",45
"리츠빌","리츠빌",44
"전화","전화",44
"방치","방치",43
"외동","외동",42
"차선","차선",40
"트럭","트럭",40
"피해","피해",40
"번길","번길",39
"오전","오전",39
"정차","정차",39
"아침","아침",37
"입구","입구",37
"무단","무단",36
"부영","부영",36
"업무","업무",36
"불법광고","불법광고",35
"건물","건물",34
"잘못","잘못",34
"대우푸르지","대우푸르지",33
"병원","병원",33
"오후","오후",33
"저녁","저녁",33
"처벌","처벌",33
"강력","강력",32
"가로등","가로등",31
"요구","요구",31
"전용","전용",31
"학교","학교",31
"공원","공원",30
"관리","관리",30
"신청","신청",30
"교차로","교차로",29
"구산동","구산동",29
"구역","구역",29
"운행","운행",29
"입주자","입주자",29
"택시","택시",29
"인근","인근",28
"주택","주택",28
"학생","학생",28
"내동","내동",27
"다리","다리",27
"보행자","보행자",27
"부지","부지",27
"예정","예정",27
"이동","이동",27
"이야기","이야기",27
"주말","주말",27
"후문","후문",27
"거주","거주",26
"대청","대청",26
"동사무소","동사무소",26
"장소","장소",26
"표지판","표지판",26
"하루","하루",26
"건널목","건널목",25
"과태료부과","과태료부과",25
"내외","내외",25
"매일","매일",25
"상가","상가",25
"주차하","주차하",25
"허가","허가",25
"회사","회사",25
"공장","공장",24
"삼계동","삼계동",24
"파손","파손",24
"개선","개선",23
"골목","골목",23
"대로","대로",23
"직진","직진",23
"진입","진입",23
"하주","하주",23
"해결","해결",23
"도로가","도로가",22
"라인","라인",22
"부분","부분",22
"오토바이","오토바이",22
"위협","위협",22
"자동차","자동차",22
"주유소","주유소",22
"중흥","중흥",22
"투기","투기",22
"규정","규정",21
"당연","당연",21
"대형","대형",21
"방향","방향",21
"변경","변경",21
"상태","상태",21
"엄청","엄청",21
"정지","정지",21
"훼손","훼손",21
"cctv","cctv",20
"관동동","관동동",20
"도서관","도서관",20
"먼지","먼지",20
"부산","부산",20
"출퇴근","출퇴근",20
"토지","토지",20
"현장","현장",20
"개가","개가",19
"근처","근처",19
"농협","농협",19
"미세","미세",19
"방문","방문",19
"소리","소리",19
"시경","시경",19
"어제","어제",19
"이후","이후",19
"정문","정문",19
"주정차","주정차",19
"하기","하기",19
"향교","향교",19
"경찰","경찰",18
"대기","대기",18
"방법","방법",18
"상습적","상습적",18
"세금","세금",18
"신호위반","신호위반",18
"율하","율하",18
"의사","의사",18
"인지","인지",18
"주행","주행",18
"중앙선","중앙선",18
"진영리","진영리",18
"홈플러스","홈플러스",18
"건축물","건축물",17
"문화재","문화재",17
"번호","번호",17
"보행","보행",17
"불법건축물","불법건축물",17
"악취","악취",17
"자리","자리",17
"조속","조속",17
"주인","주인",17
"중요","중요",17
"차로","차로",17
"하자","하자",17
"감염","감염",16
"근무","근무",16
"길이","길이",16
"단속지침","단속지침",16
"대각선","대각선",16
"대성","대성",16
"동문굿모닝힐","동문굿모닝힐",16
"롯데마트","롯데마트",16
"방지","방지",16
"센터","센터",16
"승객","승객",16
"시정","시정",16
"자영업자","자영업자",16
"작년","작년",16
"정류장","정류장",16
"좋겠","좋겠",16
"주유","주유",16
"환경","환경",16
"나무","나무",15
"대부분","대부분",15
"대책","대책",15
"번호판","번호판",15
"시야","시야",15
"안내","안내",15
"일반","일반",15
"정비","정비",15
"주소","주소",15
"중앙","중앙",15
"진료","진료",15
"처분","처분",15
"행위","행위",15
"걱정","걱정",14
"담배꽁초","담배꽁초",14
"보시","보시",14
"삼방동","삼방동",14
"설명","설명",14
"수거","수거",14
"시가","시가",14
"시능동","시능동",14
"시작","시작",14
"시행","시행",14
"신호등","신호등",14
"우회전","우회전",14
"율하동","율하동",14
"이로","이로",14
"작업","작업",14
"점검","점검",14
"철거","철거",14
"최소한","최소한",14
"출근","출근",14
"폐기물","폐기물",14
"푸르지","푸르지",14
"하천","하천",14
"현수막","현수막",14
"횡단","횡단",14
"거북","거북",13
"건강","건강",13
"결과","결과",13
"길을","길을",13
"멸균","멸균",13
"분성","분성",13
"빌라","빌라",13
"신축","신축",13
"야간","야간",13
"이사","이사",13
"이진캐스빌","이진캐스빌",13
"정확","정확",13
"조사","조사",13
"진동","진동",13
"창문","창문",13
"출발","출발",13
"카메라","카메라",13
"파일","파일",13
"학원","학원",13
"관리소","관리소",12
"냄새","냄새",12
"동네","동네",12
"동성","동성",12
"무단횡단","무단횡단",12
"방해","방해",12
"번창","번창",12
"보기","보기",12
"수고많으","수고많으",12
"시일","시일",12
"신설","신설",12
"아주머니","아주머니",12
"안하","안하",12
"어린이집","어린이집",12
"운전","운전",12
"유모차","유모차",12
"이름","이름",12
