"","word","freq"
"차량","차량",42
"불법주정차","불법주정차",40
"외동","외동",37
"주차","주차",23
"아파트","아파트",22
"위험","위험",21
"장애인","장애인",20
"내외","내외",19
"신호","신호",17
"도로","도로",16
"버스","버스",16
"자영업자","자영업자",16
"주유","주유",16
"주유소","주유소",16
"인도","인도",15
"교차로","교차로",14
"보행자","보행자",13
"개선","개선",11
"설치","설치",11
"엄청","엄청",11
"횡단보도","횡단보도",11
"거리","거리",10
"거북","거북",10
"매일","매일",10
"주인","주인",10
"도서관","도서관",9
"무인","무인",9
"수거","수거",9
"위반","위반",9
"입구","입구",9
"관리","관리",8
"농협","농협",8
"대기업","대기업",8
"대책","대책",8
"번길","번길",8
"불편","불편",8
"비둘기","비둘기",8
"삼립식품","삼립식품",8
"원가","원가",8
"유기","유기",8
"이진캐스빌","이진캐스빌",8
"장소","장소",8
"차아파트","차아파트",8
"판매","판매",8
"피해","피해",8
"하루","하루",8
"허약","허약",8
"강력","강력",7
"개가","개가",7
"경찰","경찰",7
"길을","길을",7
"당연","당연",7
"만원","만원",7
"벤치","벤치",7
"분명","분명",7
"신호위반","신호위반",7
"요구","요구",7
"저녁","저녁",7
"주정차","주정차",7
"최소한","최소한",7
"카메라","카메라",7
"트럭","트럭",7
"각이","각이",6
"거주","거주",6
"공사","공사",6
"공원","공원",6
"녹색","녹색",6
"대구","대구",6
"두개","두개",6
"막버","막버",6
"방치","방치",6
"부산","부산",6
"산책","산책",6
"상가","상가",6
"시야","시야",6
"신나","신나",6
"신호등","신호등",6
"안전","안전",6
"자연사","자연사",6
"조치","조치",6
"좋겠","좋겠",6
"좌우","좌우",6
"중요","중요",6
"증가","증가",6
"차선","차선",6
"초등학교","초등학교",6
"최소","최소",6
"축협쪽","축협쪽",6
"펜스","펜스",6
"후문","후문",6
"과속","과속",5
"근처","근처",5
"단속","단속",5
"담배꽁초","담배꽁초",5
"대부분","대부분",5
"메가마트","메가마트",5
"보행","보행",5
"보호","보호",5
"신호대기","신호대기",5
"오토바이","오토바이",5
"일반","일반",5
"작업","작업",5
"정차","정차",5
"주말","주말",5
"주차장","주차장",5
"차례","차례",5
"휴관일","휴관일",5
"가격","가격",4
"가로수","가로수",4
"건물","건물",4
"검색","검색",4
"경쟁이","경쟁이",4
"공정거래위원회","공정거래위원회",4
"교통시설","교통시설",4
"구요","구요",4
"규정","규정",4
"기름","기름",4
"내고","내고",4
"다행","다행",4
"단순","단순",4
"대형","대형",4
"더큰병원","더큰병원",4
"도로가","도로가",4
"도서","도서",4
"동아","동아",4
"동일","동일",4
"리터","리터",4
"마진","마진",4
"물가안정","물가안정",4
"물건","물건",4
"박준상","박준상",4
"반납","반납",4
"방안","방안",4
"버스정류장","버스정류장",4
"벌금","벌금",4
"불경기","불경기",4
"불법","불법",4
"비둘","비둘",4
"선거","선거",4
"세금","세금",4
"소장","소장",4
"손털","손털",4
"수리","수리",4
"시설","시설",4
"신경","신경",4
"싼곳","싼곳",4
"업자","업자",4
"와중","와중",4
"외형","외형",4
"월급","월급",4
"위반하는건","위반하는건",4
"의자","의자",4
"이러","이러",4
"이만저만","이만저만",4
"이야기","이야기",4
"자연","자연",4
"자영","자영",4
"자전거","자전거",4
"전화","전화",4
"주공","주공",4
"처벌","처벌",4
"최저","최저",4
"출퇴근","출퇴근",4
"치열","치열",4
"키로","키로",4
"통행","통행",4
"특이","특이",4
"판매하는건","판매하는건",4
"폐업","폐업",4
"한국","한국",4
"함박","함박",4
"회전","회전",4
"횡포","횡포",4
"가각부분","가각부분",3
"가구","가구",3
"가전제품","가전제품",3
"강아지","강아지",3
"개의","개의",3
"걸치는차도있","걸치는차도있",3
"고의","고의",3
"고자","고자",3
"공개","공개",3
"공고","공고",3
"공사장","공사장",3
"과거","과거",3
"과반수","과반수",3
"과한거","과한거",3
"교차","교차",3
"교통정리","교통정리",3
"구간","구간",3
"그런다는거","그런다는거",3
"그쪽라인","그쪽라인",3
"기계","기계",3
"길목","길목",3
"나가는걸","나가는걸",3
"나가는도중","나가는도중",3
"나고있","나고있",3
"나다니는길","나다니는길",3
"나무","나무",3
"년살다","년살다",3
"느낌","느낌",3
"는걸","는걸",3
"다니는건","다니는건",3
"단속과","단속과",3
"대의","대의",3
"덤프트럭","덤프트럭",3
"동사무소","동사무소",3
"두군데있","두군데있",3
"등하교하","등하교하",3
"뚜껑","뚜껑",3
"뜨란채","뜨란채",3
"라졌으","라졌으",3
"려해보시는","려해보시는",3
"리는분","리는분",3
"매트리스","매트리스",3
"머리부분","머리부분",3
"목격","목격",3
"못봤","못봤",3
"무언가","무언가",3
"무조건","무조건",3
"미래","미래",3
"미친속도","미친속도",3
"바꾸","바꾸",3
"버스운전기사","버스운전기사",3
"번버스","번버스",3
"변경","변경",3
"병원","병원",3
"보상","보상",3
"봐왔","봐왔",3
"부족","부족",3
"빠른속도","빠른속도",3
"사실","사실",3
"살기좋","살기좋",3
"삼거리","삼거리",3
"서는차도있","서는차도있",3
"서로","서로",3
"선정","선정",3
"설치및단속","설치및단속",3
"수고많으","수고많으",3
"수차례","수차례",3
"스쿨존","스쿨존",3
"스티커","스티커",3
"승용차","승용차",3
"시가","시가",3
"시급","시급",3
"시도","시도",3
"신청","신청",3
"신호위반을","신호위반을",3
"실정","실정",3
"심한거같","심한거같",3
"썩었","썩었",3
"쓰레기통","쓰레기통",3
"아침","아침",3
"안맞","안맞",3
"안씁니","안씁니",3
"안하","안하",3
"양이","양이",3
"양이들타령","양이들타령",3
"연지공원","연지공원",3
"영업장","영업장",3
"예전","예전",3
"오전","오전",3
"오전이른","오전이른",3
"옥상","옥상",3
"운행","운행",3
"원룸","원룸",3
"위반하는걸","위반하는걸",3
"위협","위협",3
"음식물쓰레기","음식물쓰레기",3
"이없을땐","이없을땐",3
"일방통행","일방통행",3
"일주일","일주일",3
"있는걸","있는걸",3
"있는걸로압니","있는걸로압니",3
"있는곳","있는곳",3
"있을꺼같네요","있을꺼같네요",3
"작년","작년",3
"장유","장유",3
"적어봤습니","적어봤습니",3
"전용","전용",3
"접촉사고","접촉사고",3
"정문","정문",3
"정비","정비",3
"좋을거같","좋을거같",3
"주택가","주택가",3
"중앙","중앙",3
"직접전화를하","직접전화를하",3
"진동","진동",3
"차도","차도",3
"차량으","차량으",3
"천지","천지",3
"체계","체계",3
"체증","체증",3
"켜진상태","켜진상태",3
"키우지않","키우지않",3
"통제","통제",3
"투표","투표",3
"팬스","팬스",3
"폐기물","폐기물",3
"표지판","표지판",3
"한두","한두",3
"한마","한마",3
"할꺼같","할꺼같",3
"활쓰레","활쓰레",3
"훌쩍넘는속도","훌쩍넘는속도",3
"휴관","휴관",3
"흔적","흔적",3
"힘드시잖","힘드시잖",3
"가중","가중",2
"간접","간접",2
"감리업체","감리업체",2
"개인","개인",2
"개채","개채",2
"거기","거기",2
"건강","건강",2
"건널목","건널목",2
"견적서","견적서",2
"견종","견종",2
"결과및","결과및",2
"경전철","경전철",2
"경험","경험",2
"고가","고가",2
"공동주택","공동주택",2
"공사감독","공사감독",2
"공휴일","공휴일",2
"관리사무소","관리사무소",2
"교대","교대",2
"교통사고","교통사고",2
"국토","국토",2
"굴곡","굴곡",2
"그런말","그런말",2
"그집","그집",2
"근데","근데",2
"기존","기존",2
"껍데기","껍데기",2
"나라","나라",2
"나뭇","나뭇",2
"나운개","나운개",2
"높이","높이",2
"대출","대출",2
"대충대충","대충대충",2
"도색","도색",2
"둥지","둥지",2
"뒷거래","뒷거래",2
"들어온거","들어온거",2
"뜨란채아파트","뜨란채아파트",2
"마다","마다",2
"마을","마을",2
"마주","마주",2
"말로","말로",2
"매연","매연",2
"무관","무관",2
"믹스","믹스",2
"밀집","밀집",2
"바지","바지",2
"밤이되","밤이되",2
"방지","방지",2
"방해","방해",2
"방향","방향",2
"번식","번식",2
"부담스럽","부담스럽",2
"부당이득","부당이득",2
"부분","부분",2
"불가","불가",2
"불가피","불가피",2
"불법광고","불법광고",2
"상징이긴","상징이긴",2
"상호","상호",2
"세대","세대",2
"센터","센터",2
"소리","소리",2
"수고","수고",2
"수준","수준",2
"순찰","순찰",2
"스럽","스럽",2
"스퀘어","스퀘어",2
"시반","시반",2
"시행","시행",2
"신청인","신청인",2
"신축","신축",2
"실시","실시",2
"실질","실질",2
"안갑니","안갑니",2
"안락사","안락사",2
"않을꺼같","않을꺼같",2
"알고있","알고있",2
"어린이집","어린이집",2
"에어컨","에어컨",2
"여려개","여려개",2
"였다","였다",2
"예산","예산",2
"오렌지","오렌지",2
"오후","오후",2
"외부","외부",2
"운동","운동",2
"유입","유입",2
"의뢰","의뢰",2
"의무","의무",2
"이름","이름",2
"이전","이전",2
"인가","인가",2
"인근","인근",2
"인력","인력",2
"일방","일방",2
"입주자","입주자",2
"있는데도","있는데도",2
"자활","자활",2
"전하","전하",2
"전화번호","전화번호",2
"정자","정자",2
"정치","정치",2
"제일","제일",2
"제출","제출",2
"주거지","주거지",2
"주범","주범",2
"주소","주소",2
"주실","주실",2
"준칙","준칙",2
"중앙병원","중앙병원",2
"진행","진행",2
"질환","질환",2
"창문","창문",2
"초대형","초대형",2
"초치","초치",2
"출입","출입",2
"치기","치기",2
"커브","커브",2
"통학","통학",2
"투자","투자",2
"투표자","투표자",2
"평화","평화",2
"푸르지","푸르지",2
"푸르지오입구","푸르지오입구",2
"하구","하구",2
"할려","할려",2
"현장","현장",2
"호흡기","호흡기",2
"홈플러스","홈플러스",2
"확실","확실",2
"회신","회신",2
"훼손","훼손",2
"휴지","휴지",2
"흙먼지","흙먼지",2
"흡연","흡연",2
"cnc","cnc",1
"com","com",1
"ic","ic",1
"kgb","kgb",1
"naver","naver",1
"sehj","sehj",1
"whosher","whosher",1
"가게","가게",1
"가게문","가게문",1
"가계","가계",1
"가로등","가로등",1
"가마트","가마트",1
"가말","가말",1
"가밑도","가밑도",1
"가야쇼핑","가야쇼핑",1
"간곡","간곡",1
"간판","간판",1
"감염","감염",1
"강서구보호소","강서구보호소",1
"같았","같았",1
"개도","개도",1
"개동","개동",1
"개방","개방",1
"개장","개장",1
"개주","개주",1
"거뭇","거뭇",1
"거인","거인",1
"걱정","걱정",1
"건가","건가",1
"건너란건가요","건너란건가요",1
"건설현장","건설현장",1
"건승","건승",1
"견종명","견종명",1
"결정","결정",1
"경감","경감",1
"계속","계속",1
"계속적","계속적",1
"고날뻔한적","고날뻔한적",1
"골든리트리버","골든리트리버",1
"공공","공공",1
"공정","공정",1
"과분","과분",1
"과속방지턱설치","과속방지턱설치",1
"과정","과정",1
"과태료","과태료",1
"관리사무소장","관리사무소장",1
"교체","교체",1
"구멍","구멍",1
"구분","구분",1
"구산동","구산동",1
"구역","구역",1
"굴삭기","굴삭기",1
"궁급합니","궁급합니",1
"권한","권한",1
"귀살","귀살",1
"귀와","귀와",1
"균열로","균열로",1
"그것","그것",1
"그날","그날",1
"그뒤","그뒤",1
"그렇구요","그렇구요",1
"근거","근거",1
"금강","금강",1
"금보","금보",1
"급사료","급사료",1
"기간지","기간지",1
"기고","기고",1
"기는일","기는일",1
"기본","기본",1
"기분","기분",1
"기술","기술",1
"기초","기초",1
"길이","길이",1
"김한권","김한권",1
"꽁무니","꽁무니",1
"꿀벌","꿀벌",1
"난번","난번",1
"날씨","날씨",1
"내리막길","내리막길",1
"냄새","냄새",1
