"","word","freq"
"주차","주차",60
"차량","차량",52
"불법주정차","불법주정차",50
"도로","도로",41
"외동","외동",33
"단속","단속",23
"불법","불법",19
"안전","안전",18
"인도","인도",17
"조치","조치",16
"내외","내외",15
"장애인","장애인",15
"차선","차선",15
"강력","강력",14
"불편","불편",14
"아파트","아파트",14
"위험","위험",14
"주차장","주차장",13
"도로가","도로가",12
"설치","설치",12
"위협","위협",12
"거리","거리",11
"공사","공사",11
"맞은편","맞은편",11
"조합원","조합원",11
"주정차","주정차",11
"고의","고의",10
"구역","구역",10
"금지","금지",10
"위반","위반",10
"베란다","베란다",9
"보행자","보행자",9
"상태","상태",9
"수고","수고",9
"양쪽","양쪽",9
"업무","업무",9
"작업","작업",9
"조속","조속",9
"중앙","중앙",9
"통행","통행",9
"대형화","대형화",8
"방화","방화",8
"백화점","백화점",8
"상가","상가",8
"심각","심각",8
"정비","정비",8
"출근","출근",8
"타이어","타이어",8
"담배","담배",7
"변경","변경",7
"부분","부분",7
"빌라","빌라",7
"쌍용아파트","쌍용아파트",7
"업체","업체",7
"왕복","왕복",7
"좌회전","좌회전",7
"철거","철거",7
"최근","최근",7
"가계약","가계약",6
"공공연","공공연",6
"방법","방법",6
"설정","설정",6
"신호","신호",6
"신호등","신호등",6
"신호위반","신호위반",6
"안내","안내",6
"양방","양방",6
"영업","영업",6
"유턴","유턴",6
"인지","인지",6
"입주자","입주자",6
"적어","적어",6
"카메라","카메라",6
"피해","피해",6
"화재","화재",6
"확장","확장",6
"환불","환불",6
"횡단보도","횡단보도",6
"골목","골목",5
"골프연습장","골프연습장",5
"담배연기","담배연기",5
"대형차량","대형차량",5
"방향","방향",5
"선거","선거",5
"야간","야간",5
"연지공원","연지공원",5
"운전","운전",5
"원룸","원룸",5
"인근","인근",5
"자격","자격",5
"전체","전체",5
"진출","진출",5
"진행","진행",5
"편의","편의",5
"학생","학생",5
"cctv","cctv",4
"개선","개선",4
"계약","계약",4
"곡각","곡각",4
"공동주택","공동주택",4
"만원","만원",4
"많으시겠","많으시겠",4
"먹거리","먹거리",4
"미관상","미관상",4
"방치","방치",4
"번길","번길",4
"복잡","복잡",4
"삼거리","삼거리",4
"삼정","삼정",4
"수고많으","수고많으",4
"수도","수도",4
"양보","양보",4
"업자","업자",4
"원래","원래",4
"위험성","위험성",4
"유턴신호","유턴신호",4
"이마트","이마트",4
"이전","이전",4
"일대","일대",4
"입구","입구",4
"전화","전화",4
"정비소","정비소",4
"정차","정차",4
"진입","진입",4
"처분","처분",4
"통행량","통행량",4
"트럭","트럭",4
"파일","파일",4
"한쪽","한쪽",4
"해결","해결",4
"허가","허가",4
"화물차","화물차",4
"ic","ic",3
"간곡","간곡",3
"거부","거부",3
"거주","거주",3
"건물","건물",3
"건설","건설",3
"건설중장비","건설중장비",3
"격무","격무",3
"견인","견인",3
"결과","결과",3
"경적","경적",3
"계도","계도",3
"공사장","공사장",3
"과속","과속",3
"구간","구간",3
"구역으","구역으",3
"긍정적","긍정적",3
"기존","기존",3
"느낌","느낌",3
"대표회의","대표회의",3
"덤프트럭","덤프트럭",3
"도시","도시",3
"도출","도출",3
"동호그린코","동호그린코",3
"많아졌","많아졌",3
"매일","매일",3
"모델하우스","모델하우스",3
"목격","목격",3
"무단횡단","무단횡단",3
"밀레매장앞","밀레매장앞",3
"받았","받았",3
"방문","방문",3
"버스","버스",3
"보도","보도",3
"보행","보행",3
"분별","분별",3
"생이","생이",3
"세금","세금",3
"수유실","수유실",3
"시외버스터미널","시외버스터미널",3
"시행","시행",3
"아랫집","아랫집",3
"야기","야기",3
"양면","양면",3
"없습니","없습니",3
"오픈","오픈",3
"우회전","우회전",3
"유리","유리",3
"이명","이명",3
"이진캐스빌옆","이진캐스빌옆",3
"인상","인상",3
"인수","인수",3
"일반","일반",3
"임호","임호",3
"입간판","입간판",3
"저분","저분",3
"점유","점유",3
"정확","정확",3
"조사","조사",3
"조합","조합",3
"주거","주거",3
"주인","주인",3
"주통학","주통학",3
"중앙병원","중앙병원",3
"중학교","중학교",3
"직진","직진",3
"진영","진영",3
"진짜","진짜",3
"찬성","찬성",3
"처벌","처벌",3
"초등학교","초등학교",3
"축협","축협",3
"컨테이너","컨테이너",3
"파손","파손",3
"표제","표제",3
"표지","표지",3
"표지판","표지판",3
"한곳","한곳",3
"행위","행위",3
"행위허가","행위허가",3
"현대","현대",3
"현장","현장",3
"후문","후문",3
"흐름","흐름",3
"가게","가게",2
"가로수","가로수",2
"갓길","갓길",2
"강아지","강아지",2
"개보수","개보수",2
"개인적","개인적",2
"개차","개차",2
"거실","거실",2
"결론","결론",2
